Q03001 DST
Q08188 TGM3
Q08345 DDR1
Q0VD86 INCA1
Q16822 PCK2
Q3MJ40 CCDC144B
Q5JRC9 FAM47A
Q5JRX3 PITRM1
Q6MZT1 RGS7BP
Q6NW34 NEPRO
Q6NXR0 IRGC
Q6Q0C1 SLC25A47
Q6UWD8 C16orf54
Q6UXN7 TOMM20L
Q6ZVD8 PHLPP2
Q6ZVK1 TMEM179
Q7LGA3 HS2ST1
Q7Z4L0 COX8C
Q7Z4M0 REC114
Q7Z7B0 FILIP1
Q86Y34 ADGRG3
Q8IV13 CCNJL
Q8IVY1 C1orf210
Q8N339 MT1M
Q8N3U4 STAG2
Q8N442 GUF1
Q8NCK7 SLC16A11
Q8NCQ3 LINC00301
Q8NCT3 KIAA0895
Q8NEV1 CSNK2A3
Q8NG94 OR11H1
Q8TA86 RP9
Q8TAC9 SCAMP5
Q8TDQ1 CD300LF
Q8WW24 TEKT4
Q96A23 CPNE4
Q96C23 GALM
Q96F07 CYFIP2
Q96GE4 CEP95
Q96GV9 MACIR
Q96JW4 SLC41A2
Q96KD3 FAM71F1
Q96LZ2 MAGEB10
Q96MM6 HSPA12B
Q99467 CD180
Q9BT78 COPS4
Q9BUM1 G6PC3
Q9BWP8 COLEC11
Q9H210 OR2D2
Q9H2T7 RANBP17
Q9H582 ZNF644
Q9NQ75 CASS4
Q9NRQ5 SMCO4
Q9UH99 SUN2
Q9UKL6 PCTP
Q9UL33 TRAPPC2L
Q9UNA0 ADAMTS5
Q9Y2B0 CNPY2
Q9Y3B2 EXOSC1
Q9Y689 ARL5A
Q9Y6C2 EMILIN1
A0A1B0GTR4 SPRR5
A0A286YF60 SCYGR3
A0PJX2 TLDC2
A1L4H1 SSC5D
A6NC98 CCDC88B
A6NE21 FAM90A18P
A8MXV6 CDRT15L2
H0YL09 UBE2Q2L
O00204 SULT2B1
O14494 PLPP1
O15143 ARPC1B
O43597 SPRY2
O75907 DGAT1
O75916 RGS9
O94827 PLEKHG5
O95067 CCNB2
O95302 FKBP9
P00156 MT-CYB
P01036 CST4
P0CG08 GPR89B
P0DJR0 GIMD1
P13797 PLS3
P14136 GFAP
P15018 LIF
P16949 STMN1
P20042 EIF2S2
P21439 ABCB4
P22310 UGT1A4
P23582 NPPC
P24928 POLR2A
P49910 ZNF165
P50452 SERPINB8
P52961 ART1
P57053 H2BS1
P59666 DEFA3
P59990 KRTAP12-1
P86434 ADORA2A-AS1
Q01954 BNC1
Q13046 PSG7
Q13123 IK
Q14005 IL16
Q15172 PPP2R5A
Q15619 OR1C1
Q16518 RPE65
Q16543 CDC37
Q49MI3 CERKL
Q5SWX8 ODR4
Q5TA81 LCE2C
Q5UCC4 EMC10
Q6P3V2 ZNF585A
Q6P6C2 ALKBH5
Q6PII5 HAGHL
Q6XE24 RBMS3
Q6ZP68 ATP11AUN
Q7Z4I7 LIMS2
Q7Z745 MROH2B
Q86T65 DAAM2
Q86U38 NOP9
Q86VP6 CAND1
Q8IUB9 KRTAP19-1
Q8IW93 ARHGEF19
Q8IZJ0 IFNL2
Q8IZJ4 RGL4
Q8N143 BCL6B
Q8NCD3 HJURP
Q8NFR9 IL17RE
Q8NGH8 OR56A4
Q8NHS2 GOT1L1
Q8NHV5 MOSMO
Q8TAG5 VSTM2A
Q8TB22 SPATA20
Q8TB73 NDNF
Q8TCT0 CERK
Q8TD06 AGR3
Q92530 PSMF1
Q92537 SUSD6
Q96AV8 E2F7
Q96Q06 PLIN4
Q96T68 SETDB2
Q99999 GAL3ST1
Q9BRQ4 CFAP300
Q9BU19 ZNF692
Q9BUD6 SPON2
Q9BVA1 TUBB2B
Q9H3S4 TPK1
Q9H871 RMND5A
Q9H9Y2 RPF1
Q9NP97 DYNLRB1
Q9NPF7 IL23A
Q9NQ35 NRIP3
Q9NRA8 EIF4ENIF1
Q9NVS2 MRPS18A
Q9NVV9 THAP1
Q9UBX1 CTSF
Q9UIC8 LCMT1
Q9UIF9 BAZ2A
Q9UKX2 MYH2
Q9Y613 FHOD1
Q9Y678 COPG1
Q9Y6R9 CCDC61
A0A0A0MS01 TRGV10
A0A0C4DH73 IGKV1-12
A0A0U1RRK4 LBHD2
A6NC97 FAM172BP
A6NKX1 FAM223B
A7MBM2 DISP2
B6SEH8 ERVV-1
G5E9R7 KRTAP4-16
H3BV12 GOLGA8Q
O00409 FOXN3
O00478 BTN3A3
O15075 DCLK1
O43747 AP1G1
O60315 ZEB2
O60403 OR10H2
O60894 RAMP1
O75051 PLXNA2
O95201 ZNF205
P05013 IFNA6
P06746 POLB
P0DMB2 C8orf88
P0DN79 CBSL
P0DN87 CGB7
P11215 ITGAM
P12273 PIP
P14616 INSRR
P15559 NQO1
P21583 KITLG
P23921 RRM1
P27361 MAPK3
P28074 PSMB5
P32320 CDA
P34981 TRHR
P40197 GP5
P43490 NAMPT
P45844 ABCG1
P48201 ATP5MC3
P49682 CXCR3
P54107 CRISP1
P56211 ARPP19
P56937 HSD17B7
P60321 NANOS2
P62875 POLR2L
P80098 CCL7
Q13064 MKRN3
Q14155 ARHGEF7
Q16270 IGFBP7
Q16566 CAMK4
Q16864 ATP6V1F
Q3YBM2 TMEM176B
Q5JS54 PSMG4
Q5T6R2 TPTE2P1
Q5T9Z0 TEDDM1
Q6DHV7 ADAL
Q6E213 AWAT2
Q6NUI2 GPAT2
Q6PI73 LILRA6
Q6ZQN5 FOXI2
Q6ZUV0 ACOT7L
Q7Z2K6 ERMP1
Q7Z5U6 WDR53
Q86W56 PARG
Q8IUG5 MYO18B
Q8IV01 SYT12
Q8IY57 YAF2
Q8IYJ3 SYTL1
Q8N3F9 GPR137C
Q8N831 TSPYL6
Q8NA69 TEX45
Q8NBD8 TMEM229B
Q8NGH9 OR52E4
Q8TBR4 STAG3L4
Q8TD16 BICD2
Q8WXD5 GEMIN6
Q92994 BRF1
Q93091 RNASE6
Q96BJ3 AIDA
Q96MG8 PCMTD1
Q96RP9 GFM1
Q96SW2 CRBN
Q99519 NEU1
Q9BSE2 TMEM79
Q9BU20 CPLANE2
Q9BX79 STRA6
Q9C099 LRRCC1
Q9H112 CST11
Q9H3S5 PIGM
Q9H987 SYNPO2L
Q9NP85 NPHS2
Q9NQ03 SCRT2
Q9NRK6 ABCB10
Q9NSE2 CISH
Q9NSK0 KLC4
Q9P275 USP36
Q9UBL3 ASH2L
Q9UGC6 RGS17
Q9UH73 EBF1
Q9UIE0 ZNF230
Q9ULX5 RNF112
Q9Y2T2 AP3M1
A0A0A0MT86 IGLJ5
A0A0X1KG70 OR4M2B
A0A1B0GV03 GOLGA6L7
A2RUB1 MEIOC
A6NNF4 ZNF726
B3GLJ2 PATE3
E7EU14 PPP5D1
O00155 GPR25
O14966 RAB29
O43542 XRCC3
O43837 IDH3B
O60882 MMP20
O75074 LRP3
P04430 IGKV1-16
P07306 ASGR1
P07949 RET
P0DO92 CDIPTOSP
P13796 LCP1
P14209 CD99
P21912 SDHB
P24001 IL32
P34896 SHMT1
P34949 MPI
P35251 RFC1
P46092 CCR10
P49019 HCAR3
P50583 NUDT2
P51956 NEK3
P53999 SUB1
P55001 MFAP2
P58658 EVA1C
P61550 ERVS71-1
P61599 NAA20
P61970 NUTF2
Q01664 TFAP4
Q05586 GRIN1
Q08708 CD300C
Q13303 KCNAB2
Q14914 PTGR1
Q15560 TCEA2
Q3B820 FAM161A
Q4G0Z9 MCMDC2
Q5SQN1 SNAP47
Q5VTM2 AGAP9
Q5VXT5 SYPL2
Q66LE6 PPP2R2D
Q6P2M8 PNCK
Q6PD62 CTR9
Q6ZS81 WDFY4
Q75QN2 INTS8
Q86U02 LINC00596
Q8N0W4 NLGN4X
Q8N4Z0 RAB42
Q8N511 TMEM199
Q8NGJ8 OR51S1
Q8NGR4 OR5C1
Q8NGV5 OR13D1
Q8NHB8 OR5K2
Q8TB03 CXorf38
Q8WX93 PALLD
Q92686 NRGN
Q96M29 TEKT5
Q96RJ0 TAAR1
Q99550 MPHOSPH9
Q9BQ65 USB1
Q9BYD3 MRPL4
Q9GZV5 WWTR1
Q9H091 ZMYND15
Q9H7Z3 NRDE2
Q9HCQ5 GALNT9
Q9NT22 EMILIN3
Q9P0K1 ADAM22
Q9P243 ZFAT
Q9UK55 SERPINA10
Q9ULG3 CFAP92
Q9ULS5 TMCC3
Q9UM11 FZR1
Q9UN70 PCDHGC3
Q9Y371 SH3GLB1
Q9Y3E1 HDGFL3
Q9Y679 AUP1
A0A0A0MTA2 TRBJ2-2P
A0A0A6YYL3 POTEB
A0A1B0GVH7 IQCM
A0A5F9ZH02 SMIM42
A3KFT3 OR2M5
A6NM43 CCT8L1P
A6NMA1 TRPC5OS
A8MW92 PHF20L1
A9YTQ3 AHRR
B0I1T2 MYO1G
C9JLW8 MCRIP1
O00233 PSMD9
O14681 EI24
O15321 TM9SF1
O43290 SART1
O60337 MARCHF6
O60809 PRAMEF10
O75325 LRRN2
O75521 ECI2
O95084 PRSS23
O95841 ANGPTL1
P00441 SOD1
P01743 IGHV1-46
P01782 IGHV3-9
P05423 POLR3D
P0CI26 TRIM49C
P0CW24 PNMA6A
P11684 SCGB1A1
P14384 CPM
P15941 MUC1
P17036 ZNF3
P36896 ACVR1B
P41161 ETV5
P46776 RPL27A
P51685 CCR8
P51687 SUOX
P51790 CLCN3
P52849 NDST2
P54829 PTPN5
P55822 SH3BGR
P60369 KRTAP10-3
P62979 RPS27A
P98095 FBLN2
P98173 FAM3A
P98177 FOXO4
Q12918 KLRB1
Q2KHR3 QSER1
Q5H9S7 DCAF17
Q5JSP0 FGD3
Q5T280 SPOUT1
Q5T7N2 L1TD1
Q5VY43 PEAR1
Q5VYP0 SPATA31A3
Q6FI81 CIAPIN1
Q6IN85 PPP4R3A
Q6NSW5 DENND10P1
Q6P0A1 FAM180B
Q6PKX4 DOK6
Q6QNY0 BLOC1S3
Q6ZNX1 SHLD3
Q6ZRC1 C4orf50
Q7L7V1 DHX32
Q7Z4T8 GALNTL5
Q86TL0 ATG4D
Q86UR5 RIMS1
Q8N104 DEFB106A
Q8N2F6 ARMC10
Q8NBN7 RDH13
Q8TF50 ZNF526
Q8TF68 ZNF384
Q92481 TFAP2B
Q92870 APBB2
Q96EK6 GNPNAT1
Q96EP1 CHFR
Q96EV2 RBM33
Q96JG6 VPS50
Q96M96 FGD4
Q96N20 ZNF75A
Q96SL4 GPX7
Q99797 MIPEP
Q9BTU6 PI4K2A
Q9BV68 RNF126
Q9GZM3 POLR2J2
Q9H098 FAM107B
Q9H467 CUEDC2
Q9HA47 UCK1
Q9HCS5 EPB41L4A
Q9NQG1 MANBAL
Q9NRC6 SPTBN5
Q9NU53 GINM1
Q9UFW8 CGGBP1
Q9UGT4 SUSD2
Q9UQ90 SPG7
Q9Y252 RNF6
Q9Y291 MRPS33
Q9Y2M2 SSUH2
Q9Y5G3 PCDHGB1
Q9Y5M6 OCLM
Q9Y6H1 CHCHD2
Q9Y6V0 PCLO
A0A075B6X0 TRAJ45
A0A075B702 TRAJ41
A0A1B0GWI6 LOC101059915
A1YPR0 ZBTB7C
A6NLX4 TMEM210
A8K0S8 MEIS3P2
O00175 CCL24
O15090 ZNF536
O15259 NPHP1
O15417 TNRC18
O15466 ST8SIA5
O15496 PLA2G10
O15520 FGF10
O43683 BUB1
O60496 DOK2
O75844 ZMPSTE24
O75914 PAK3
O95170 CDRT1
O95858 TSPAN15
O95876 WDPCP
O95968 SCGB1D1
P06312 IGKV4-1
P0DSO1 FAM246C
P17014 ZNF12
P19388 POLR2E
P21291 CSRP1
P29400 COL4A5
P34995 PTGER1
P45973 CBX5
P52815 MRPL12
P53778 MAPK12
P54105 CLNS1A
P59036 LINC00310
Q02156 PRKCE
Q05481 ZNF91
Q05BV3 EML5
Q13177 PAK2
Q13635 PTCH1
Q14139 UBE4A
Q15485 FCN2
Q15628 TRADD
Q3SYF9 KRTAP19-7
Q5TGL8 PXDC1
Q6P4F1 FUT10
Q6PCB5 RSBN1L
Q6PH85 DCUN1D2
Q6PJI9 WDR59
Q6W0C5 DPPA3
Q6ZNE9 RUFY4
Q6ZU64 CFAP65
Q76N32 CEP68
Q7Z570 ZNF804A
Q86V87 FHIP2B
Q86WZ0 HEATR4
Q86Y27 BAGE5
Q8IYV9 IZUMO1
Q8N122 RPTOR
Q8N7B6 PACRGL
Q8NBP5 MFSD9
Q8NCR9 CLRN3
Q8NEW0 SLC30A7
Q8NGA4 GPR32P1
Q8NGP8 OR5M1
Q8NH80 OR10D3
Q8TD46 CD200R1
Q92611 EDEM1
Q969L4 LSM10
Q969V5 MUL1
Q969Y0 NXPE3
Q96CW9 NTNG2
Q96E22 NUS1
Q96HA1 POM121
Q96JX3 SERAC1
Q96KK3 KCNS1
Q96MV8 ZDHHC15
Q96RV3 PCNX1
Q99250 SCN2A
Q99755 PIP5K1A
Q9BQ61 TRIR
Q9BUI4 POLR3C
Q9BXU7 USP26
Q9BY07 SLC4A5
Q9BZ11 ADAM33
Q9BZC7 ABCA2
Q9BZW5 TM6SF1
Q9C004 SPRY4
Q9H0E7 USP44
Q9H0H9 CYP4F30P
Q9H204 MED28
Q9H3D4 TP63
Q9H3N8 HRH4
Q9H3Z7 ABHD16B
Q9HB07 MYG1
Q9NR28 DIABLO
Q9NXH8 TOR4A
Q9NZU7 CABP1
Q9P086 MED11
Q9UIK4 DAPK2
Q9UPX6 MINAR1
A0A087WVF3 TBC1D3D
A7E2Y1 MYH7B
A7KAX9 ARHGAP32
F5GYI3 UBAP1L
O00623 PEX12
O14618 CCS
O14879 IFIT3
O15287 FANCG
O43159 RRP8
O95833 CLIC3
O95970 LGI1
P04053 DNTT
P05120 SERPINB2
P05787 KRT8
P07814 EPRS1
P08590 MYL3
P12882 MYH1
P15692 VEGFA
P18089 ADRA2B
P26651 ZFP36
P27352 CBLIF
P28472 GABRB3
P30038 ALDH4A1
P32119 PRDX2
P49768 PSEN1
P50395 GDI2
P51151 RAB9A
P51841 GUCY2F
P57088 TMEM33
P57721 PCBP3
Q01196 RUNX1
Q02086 SP2
Q02818 NUCB1
Q08752 PPID
Q13445 TMED1
Q13889 GTF2H3
Q14410 GK2
Q14565 DMC1
Q15910 EZH2
Q16206 ENOX2
Q16557 PSG3
Q3SY46 KRTAP13-3
Q3ZCU0 GVQW3
Q58FF8 HSP90AB2P
Q58FG0 HSP90AA5P
Q6P3S1 DENND1B
Q6PII3 CCDC174
Q6UWW0 LCN15
Q6UY27 PATE2
Q6ZN11 ZNF793
Q6ZNG9 KRBA2
Q7Z3D6 DGLUCY
Q7Z4G1 COMMD6
Q7Z4W2 LYZL2
Q7Z4Y8 ATP5MGL
Q86TJ5 ZNF554
Q86VK4 ZNF410
Q86Y22 COL23A1
Q86Y33 CDC20B
Q8IVG9 MT-RNR2
Q8IYJ0 PIANP
Q8N1B3 CCNQ
Q8N1G2 CMTR1
Q8NDL9 AGBL5
Q8NFU3 TSTD1
Q92643 PIGK
Q969M7 UBE2F
Q96A35 MRPL24
Q96GF1 RNF185
Q96P53 WDFY2
Q96Q05 TRAPPC9
Q96RD9 FCRL5
Q96RW7 HMCN1
Q96ST8 CEP89
Q9BZD6 PRRG4
Q9H205 OR2AG1
Q9H4K1 RIBC2
Q9H611 PIF1
Q9H9A5 CNOT10
Q9HBD1 RC3H2
Q9HBG4 ATP6V0A4
Q9HCI7 MSL2
Q9NQ25 SLAMF7
Q9NSB2 KRT84
Q9NTI5 PDS5B
Q9NV29 TMEM100
Q9NWB6 ARGLU1
Q9P0W2 HMG20B
Q9P244 LRFN1
Q9UFB7 ZBTB47
Q9UH92 MLX
Q9UHF3 NAT8B
Q9UIM3 FKBPL
Q9UJ04 TSPYL4
Q9Y253 POLH
Q9Y2Z4 YARS2
Q9Y3A5 SBDS
Q9Y5J1 UTP18
A6NGG8 PCARE
A6NH11 GLTPD2
A6NL26 OR5B21
A6NLI5 TRIM64C
A6NMS7 LRRC37A
O14965 AURKA
O43570 CA12
O43827 ANGPTL7
O94875 SORBS2
O95388 CCN4
O95866 MPIG6B
P02585 TNNC2
P04004 VTN
P06730 EIF4E
P08185 SERPINA6
P09603 CSF1
P0C7X1 TBC1D3H
P0DPQ3 PRR20G
P12821 ACE
P15170 GSPT1
P22459 KCNA4
P31948 STIP1
P32969 RPL9
P50406 HTR6
P54098 POLG
P55197 MLLT10
P60985 KRTDAP
P61254 RPL26
P63136 ERVK-25
P63220 RPS21
P82650 MRPS22
P82914 MRPS15
P98082 DAB2
P98198 ATP8B2
Q0P140 HSD52
Q10586 DBP
Q13255 GRM1
Q15361 TTF1
Q15464 SHB
Q494V2 CFAP100
Q49A92 C8orf34
Q5KU26 COLEC12
Q6Q759 SPAG17
Q6QNK2 ADGRD1
Q6STE5 SMARCD3
Q6ZNB6 NFXL1
Q6ZS27 ZNF662
Q6ZV29 PNPLA7
Q7L4E1 MIGA2
Q7Z7L9 ZSCAN2
Q86U70 LDB1
Q8IUI4 SNX29P2
Q8IV38 ANKMY2
Q8IVL6 P3H3
Q8IWV8 UBR2
Q8IZU2 WDR17
Q8NBJ7 SUMF2
Q8NCC5 SLC37A3
Q8NF50 DOCK8
Q8NFP0 PXT1
Q8NG04 SLC26A10
Q8TBE0 BAHD1
Q8TC90 CCER1
Q8TDV2 GPR148
Q8TEB9 RHBDD1
Q8WU66 TSPEAR
Q8WXF7 ATL1
Q96A32 MYLPF
Q96A47 ISL2
Q96CN7 ISOC1
Q96DL1 NXPE2
Q96FT9 IFT43
Q96KP4 CNDP2
Q96LX8 ZNF597
Q96N68 C18orf15
Q99487 PAFAH2
Q9BQA5 HINFP
Q9BUA6 MYL10
Q9BWH2 FUNDC2
Q9H0N0 RAB6C
Q9H0T7 RAB17
Q9H222 ABCG5
Q9H4L7 SMARCAD1
Q9HA90 EFCC1
Q9HBT6 CDH20
Q9HBU1 BARX1
Q9NPD5 SLCO1B3
Q9NRJ5 PAPOLB
Q9NWZ3 IRAK4
Q9NXI6 RNF186
Q9P1V8 SAMD15
Q9P1W8 SIRPG
Q9UBL6 CPNE7
Q9UQE7 SMC3
Q9Y283 INVS
Q9Y2V2 CARHSP1
Q9Y5P0 OR51B4
Q9Y6D6 ARFGEF1
Q9Y6Q2 STON1
Q9Y6X4 FAM169A
A0A1B0GTU2 CTXND1
A0A3B3IT52 MSANTD5
A6NCL1 GMNC
A6NCV1 OR6C74
A6NJ78 METTL15
C9J7I0 UMAD1
O14936 CASK
O15514 POLR2D
O60930 RNASEH1
O94887 FARP2
O95208 EPN2
P01764 IGHV3-23
P01876 IGHA1
P04233 CD74
P07360 C8G
P07948 LYN
P0C860 MSL3P1
P0CAP2 POLR2M
P0DPB3 SCHIP1
P15498 VAV1
P16662 UGT2B7
P33908 MAN1A1
P39748 FEN1
P41223 BUD31
P51805 PLXNA3
P58417 NXPH1
P62266 RPS23
P62701 RPS4X
P62942 FKBP1A
P63211 GNGT1
P63272 SUPT4H1
Q00688 FKBP3
Q0VF96 CGNL1
Q13435 SF3B2
Q13506 NAB1
Q14002 CEACAM7
Q14055 COL9A2
Q14847 LASP1
Q15785 TOMM34
Q15906 VPS72
Q16585 SGCB
Q16719 KYNU
Q17R60 IMPG1
Q2M2E3 ODF4
Q496H8 NRN1L
Q5JUK3 KCNT1
Q5T2N8 ATAD3C
Q5W0A0 ERICH6B
Q6NUN7 JHY
Q6P6B1 ERICH5
Q6UW56 ATRAID
Q6UXY1 BAIAP2L2
Q6V9R5 ZNF562
Q6ZMM2 ADAMTSL5
Q6ZMT1 STAC2
Q75N90 FBN3
Q86TL2 STIMATE
Q86VY4 TSPYL5
Q8IUH2 CREG2
Q8IYL9 GPR65
Q8IYM0 FAM186B
Q8IYM9 TRIM22
Q8N2E2 VWDE
Q8N7P1 PLD5
Q8NAV1 PRPF38A
Q8NBH2 KY
Q8ND82 ZNF280C
Q8NGI8 OR5AN1
Q8NGU1 OR9A1P
Q8NHY0 B4GALNT2
Q8TDX9 PKD1L1
Q8WU79 SMAP2
Q8WUB2 FAM216A
Q8WUJ1 CYB5D2
Q8WXD2 SCG3
Q8WXG6 MADD
Q8WYR4 RSPH1
Q96AA8 JAKMIP2
Q96HR9 REEP6
Q96LD8 SENP8
Q96RL7 VPS13A
Q96RN1 SLC26A8
Q9BQG0 MYBBP1A
Q9BS34 ZNF670
Q9BSA4 TTYH2
Q9BWK5 CYREN
Q9H0A8 COMMD4
Q9HAK2 EBF2
Q9HAT8 PELI2
Q9HBA9 FOLH1B
Q9NYL4 FKBP11
Q9NYW4 TAS2R5
Q9NZ20 PLA2G3
Q9NZW4 DSPP
Q9UBM7 DHCR7
Q9UKX5 ITGA11
Q9ULT8 HECTD1
Q9ULV5 HSF4
Q9Y2B2 PIGL
Q9Y467 SALL2
A0A0C4DH38 IGHV5-51
A6NF34 ANTXRL
A6NLW8 DUXA
O14735 CDIPT
O43175 PHGDH
O95372 LYPLA2
P02649 APOE
P04808 RLN1
P07510 CHRNG
P09544 WNT2
P0C7N5 OR8U9
P0C7T8 TMEM253
P0CL81 GAGE12G
P0DN77 OPN1MW2
P10275 AR
P14923 JUP
P17026 ZNF22
P17858 PFKL
P20138 CD33
P20839 IMPDH1
P21860 ERBB3
P24387 CRHBP
P24530 EDNRB
P26368 U2AF2
P29218 IMPA1
P30273 FCER1G
P32298 GRK4
P43351 RAD52
P50579 METAP2
P51398 DAP3
P51570 GALK1
P52738 ZNF140
P57076 CFAP298
P58317 ZNF121
Q02742 GCNT1
Q08999 RBL2
Q08AG5 ZNF844
Q0IIM8 TBC1D8B
Q13470 TNK1
Q14166 TTLL12
Q14623 IHH
Q14679 TTLL4
Q15011 HERPUD1
Q24JP5 TMEM132A
Q3C1V1 C11orf91
Q3LI77 KRTAP13-4
Q53EL6 PDCD4
Q5IJ48 CRB2
Q5QNW6 H2BC18
Q5T0N5 FNBP1L
Q5T5P2 KIAA1217
Q5VV17 OTUD1
Q5XG87 TENT4A
Q6PIU2 NCEH1
Q6ZN54 DEF8
Q70HW3 SLC25A26
Q86WZ6 ZNF227
Q86YW5 TREML1
Q8IZF2 ADGRF5
Q8N6V9 TEX9
Q8N8J7 FAM241A
Q8NB90 SPATA5
Q8NBF2 NHLRC2
Q8NBT0 POC1A
Q8NGZ0 OR2AJ1
Q8TB92 HMGCLL1
Q8TF66 LRRC15
Q8WUH1 CHURC1
Q8WUQ7 CACTIN
Q92624 APPBP2
Q93083 MT1L
Q96ED9 HOOK2
Q96JF0 ST6GAL2
Q96NT3 GUCD1
Q96NY7 CLIC6
Q96PV0 SYNGAP1
Q96S99 PLEKHF1
Q96SI9 STRBP
Q96ST2 IWS1
Q99973 TEP1
Q9BRY0 SLC39A3
Q9BT04 FUZ
Q9BUH6 PAXX
Q9BVX2 TMEM106C
Q9BXT5 TEX15
Q9BYG8 GSDMC
Q9BYT8 NLN
Q9BYW2 SETD2
Q9BZ71 PITPNM3
Q9BZE2 PUS3
Q9H3S7 PTPN23
Q9H7B4 SMYD3
Q9NVH0 EXD2
Q9UHD2 TBK1
Q9UK22 FBXO2
Q9UKB5 AJAP1
Q9ULQ0 STRIP2
Q9UNQ2 DIMT1
Q9Y3Q8 TSC22D4
Q9Y597 KCTD3
A0A2R8YEV3 OR2A42
A0N4Z8 TRAJ9
A8MTT3 CEBPZOS
D6RIA3 C4orf54
O00410 IPO5
O14603 PRY
O15232 MATN3
O15484 CAPN5
O43309 ZSCAN12
O94854 KIAA0754
O95343 SIX3
O95989 NUDT3
P01229 LHB
P01375 TNF
P07951 TPM2
P0C7I6 CCDC159
P0DJI8 SAA1
P0DPD7 EEF1AKMT4
P21731 TBXA2R
P23396 RPS3
P24386 CHM
P28336 NMBR
P35712 SOX6
P40426 PBX3
P50897 PPT1
P51636 CAV2
P59780 AP3S2
P60520 GABARAPL2
Q03701 CEBPZ
Q15012 LAPTM4A
Q15269 PWP2
Q15404 RSU1
Q16595 FXN
Q1W209 ESRG
Q2TAA5 ALG11
Q4KMZ1 IQCC
Q5BKX5 C19orf54
Q5HY64 FAM47C
Q5JS13 RALGPS1
Q5SNT2 TMEM201
Q5TBA9 FRY
Q5ZPR3 CD276
Q6B0B8 TIGD3
Q6NSI3 FAM53A
Q6PJG6 BRAT1
Q6Q8B3 CD200R1L
Q6UXK2 ISLR2
Q6ZUT6 CCDC9B
Q7LC44 ARC
Q7Z7M1 ADGRD2
Q86WU2 LDHD
Q86YJ6 THNSL2
Q8IXB1 DNAJC10
Q8IZ52 CHPF
Q8N119 MMP21
Q8N1N0 CLEC4F
Q8N2G6 ZCCHC24
Q8N743 KIR3DL3
Q8N8G2 VGLL2
Q8N8V2 GBP7
Q8N907 DAND5
Q8NCE2 MTMR14
Q8NEK5 ZNF548
Q8NEY3 SPATA4
Q8NGC0 OR5AU1
Q8NI22 MCFD2
Q8TCD6 PHOSPHO2
Q8WUJ3 CEMIP
Q8WUM0 NUP133
Q8WUU4 ZNF296
Q92576 PHF3
Q969E8 TSR2
Q969S2 NEIL2
Q96EK9 KTI12
Q96JI7 SPG11
Q96PQ6 ZNF317
Q99965 ADAM2
Q9BRR8 GPATCH1
Q9BXJ9 NAA15
Q9BYV1 AGXT2
Q9BZ19 ANKRD60
Q9GZL7 WDR12
Q9H6I2 SOX17
Q9H6S0 YTHDC2
Q9NQX4 MYO5C
Q9NUU6 OTULINL
Q9NWB1 RBFOX1
Q9P1F3 ABRACL
Q9P219 CCDC88C
Q9P2A4 ABI3
Q9QC07 ERVK-18
Q9UBG0 MRC2
Q9UBM1 PEMT
Q9UJN7 ZNF391
Q9UN74 PCDHA4
Q9Y2L9 LRCH1
Q9Y4K3 TRAF6
Q9Y5E7 PCDHB2
Q9Y653 ADGRG1
A0A075B6Y2 TRAJ35
A0A075B714 TRAJ7
A0A0A6YYK4 TRBV7-1
A0N4Z3 TRAJ14
A6NCW7 USP17L4
A6NKC9 SH2D7
A6PVC2 TTLL8
O15068 MCF2L
O43173 ST8SIA3
O43299 AP5Z1
O75071 EFCAB14
O75461 E2F6
O75593 FOXH1
O95900 TRUB2
P02768 ALB
P0DKB6 MPC1L
P12524 MYCL
P19623 SRM
P22557 ALAS2
P23193 TCEA1
P26951 IL3RA
P27144 AK4
P28370 SMARCA1
P30203 CD6
P39019 RPS19
P46527 CDKN1B
P47887 OR1E2
P48146 NPBWR2
P49585 PCYT1A
P49840 GSK3A
P50607 TUB
P51801 CLCNKB
P53671 LIMK2
P55317 FOXA1
P56177 DLX1
P69905 HBA1
P78371 CCT2
P78527 PRKDC
Q00577 PURA
Q08722 CD47
Q09472 EP300
Q12767 TMEM94
Q13495 MAMLD1
Q14990 ODF1
Q16594 TAF9
Q16825 PTPN21
Q2M3M2 SLC5A9
Q3B7I2 CNPY1
Q4JDL3 PTPN20
Q52WX2 SBK1
Q53S99 C2orf83
Q5FYB1 ARSI
Q5SYC1 CLVS2
Q5T7P8 SYT6
Q5TAH2 SLC9C2
Q5TCS8 AK9
Q5TFG8 ZC2HC1B
Q68DK7 MSL1
Q6ZP01 RBM44
Q75N03 CBLL1
Q7L591 DOK3
Q7Z2W9 MRPL21
Q7Z569 BRAP
Q86SG4 HMGN2P46
Q86VS8 HOOK3
Q86XS5 ANGPTL5
Q86XS8 RNF130
Q86YW9 MED12L
Q8IYB5 SMAP1
Q8IYU4 UBQLNL
Q8N309 LRRC43
Q8N3R9 PALS1
Q8N7E2 CBLL2
Q8N841 TTLL6
Q8N9S9 SNX31
Q8NAT1 POMGNT2
Q8NGE1 OR6C4
Q8NHZ7 MBD3L2
Q8NI08 NCOA7
Q8TC41 RNF217
Q8TCF1 ZFAND1
Q8WVX3 C4orf3
Q8WYA6 CTNNBL1
Q92786 PROX1
Q96AQ1 CCDC74A
Q96TC7 RMDN3
Q99453 PHOX2B
Q9BQ50 TREX2
